870,99936
871,100003
872,99989
873,100011
874,100290
875,99753
876,100139
877,90391
878,109632
879,100025
880,100039
881,99893
882,100022
883,99906
884,100128
885,99952
886,100076
887,99850
888,100042
889,99885
890,100165
891,99862
892,100140
893,99753
894,100065
895,100152
896,99746
897,100055
898,100076
899,100105
900,99893
901,100083
902,100043
903,99857
904,99904
905,100142
906,99790
907,99822
908,100550
909,99916
910,99837
911,100242
912,99723
913,100157
914,99797
915,99933
916,99873
917,100393
918,99954
919,99955
920,100254
921,99906
922,99959
923,99979
924,100035
925,99969
926,99647
927,100528
928,99649
929,100286
930,99955
931,99943
932,99952
933,100247
934,99760
935,99790
936,100384
937,99959
938,99970
939,99925
940,99417
941,100669
942,100004
943,99849
944,100144
945,99536
946,100527
947,99931
948,100061
949,100039
950,99946
951,99901
952,99980
953,99884
954,99991
955,99699
956,100696
957,99633
958,100031
959,100187
960,99834
961,100102
962,99983
963,99923
964,100237
965,99577
966,100286
967,99936
968,99946
969,99985
970,100248
971,99844
972,100003
973,100155
974,99626
975,100340
976,99859
977,99969
978,100032
979,99971
980,100023
981,100101
982,99869
983,100006
984,98571
985,101530
986,99950
987,100218
988,99953
989,99921
990,99949
991,99942
992,99902
993,100177
994,98147
995,101937
996,99826
997,100021
998,100120
999,99714
1000,100196
1001,100070
1002,100039
1003,99988
1004,98817
1005,101040
1006,99968
1007,100088
1008,99861
1009,100003
1010,100004
1011,100057
1012,100151
1013,99846
1014,99590
1015,100469
1016,100103
1017,99776
1018,99926
1019,100162
1020,100063
1021,100116
1022,99768
1023,99743
1024,100377
1025,99919
1026,100186
1027,99929
1028,99929
1029,99785
1030,100190
1031,100067
1032,100019
1033,99612
1034,100429
1035,99839
1036,100114
1037,99921
1038,99919
1039,100027
1040,99940
1041,99963
1042,100232
1043,99561
1044,100321
1045,99934
1046,100222
1047,99980
1048,99832
1049,100068
1050,99922
1051,100005
1052,100161
1053,86371
1054,113497
1055,99941
1056,100239
1057,99928
1058,99907
1059,100129
1060,99767
1061,100033
1062,99849
1063,100177
1064,100205
1065,99902
1066,100038
1067,99699
1068,100353
1069,100060
1070,99965
1071,99855
1072,99344
1073,100555
1074,100246
1075,99872
1076,100003
1077,99876
1078,100190
1079,99954
1080,99984
1081,99842
1082,99886
1083,100258
1084,99932
1085,100019
1086,99884
1087,100161
1088,100134
1089,99784
1090,100203
1091,99975
1092,99422
1093,100574
1094,99727
1095,100084
1096,99986
1097,99985
1098,100030
1099,100026
1100,100039
1101,99744
1102,81196
1103,119047
1104,100017
1105,100073
1106,99982
1107,99927
1108,100173
1109,99907
1110,100001
1111,99750
1112,100115
1113,99959
1114,100127
1115,99927
1116,100197
1117,100025
1118,99751
1119,100155
1120,99818
1121,99771
1122,100347
1123,99941
1124,100066
1125,99922
1126,100209
1127,99873
1128,99970
1129,99973
1130,99721
1131,98762
1132,101537
1133,100008
1134,99956
1135,100100
1136,100164
1137,99763
1138,100089
1139,99900
1140,98752
1141,96551
1142,104722
1143,100087
1144,99880
1145,100216
1146,100007
1147,99816
1148,100190
1149,99827
1150,99770
1151,100159
1152,100279
1153,99713
1154,99960
1155,100210
1156,99859
1157,100173
1158,99905
1159,100052
1160,99510
1161,100322
1162,100211
1163,99903
1164,99959
1165,100207
1166,99788
1167,99908
1168,100232
1169,100024
1170,99581
1171,100460
1172,100064
1173,99813
1174,100115
1175,99904
1176,99952
1177,100157
1178,99970
1179,99109
1180,96070
1181,104673
1182,100032
1183,99979
1184,100139
1185,100012
1186,99999
1187,99960
1188,100041
1189,98876
1190,100965
1191,99898
1192,100089
1193,100042
1194,100143
1195,99947
1196,100058
1197,99967
1198,100017
1199,99529
1200,100333
1201,99928
1202,100042
1203,100046
1204,100068
1205,99951
1206,100125
1207,99907
1208,99993
1209,89636
1210,110245
1211,100071
1212,100058
1213,100025
1214,99991
1215,100039
1216,99781
1217,100230
1218,99964
1219,89482
1220,110315
1221,100261
1222,99970
1223,99773
1224,100118
1225,99969
1226,99944
1227,100008
1228,99854
1229,100095
1230,100108
1231,100087
1232,99736
1233,100288
1234,99842
1235,100058
1236,100062
1237,100054
1238,99722
1239,100190
1240,98945
1241,101129
1242,99965
1243,99939
1244,100162
1245,99967
1246,99931
1247,100130
1248,98800
1249,101157
1250,99791
1251,99881
1252,100222
1253,99986
1254,100095
1255,99645
1256,100354
1257,100018
1258,99406
1259,100392
1260,100049
1261,99962
1262,99900
1263,99960
1264,100295
1265,99877
1266,100076
1267,99676
1268,100290
1269,99860
1270,99949
1271,100293
1272,99954
1273,99916
1274,99995
1275,99997
1276,99765
1277,98604
1278,101642
1279,99950
1280,100031
1281,100103
1282,99847
1283,99967
1284,100164
1285,100078
1286,99896
1287,90346
1288,109528
1289,100016
1290,99970
1291,100209
1292,99854
1293,99941
1294,100087
1295,100000
1296,100066
1297,99590
1298,100315
1299,99919
1300,100051
1301,99990
1302,99960
1303,99963
1304,100264
1305,99969
1306,99533
1307,100545
1308,99806
1309,100059
1310,100124
1311,99779
1312,99955
1313,99968
1314,100045
1315,99956
1316,99669
1317,100640
1318,99833
1319,100054
1320,100075
1321,100042
1322,99938
1323,99902
1324,100085
1325,99925
1326,98993
1327,100884
1328,99996
1329,100076
1330,100057
1331,100094
1332,99744
1333,100089
1334,99823
1335,100157
1336,99708
1337,100367
1338,100009
1339,100010
1340,98599
1341,101520
1342,99670
1343,100222
1344,100099
1345,99657
1346,94686
1347,105476
1348,100167
1349,99909
1350,99895
1351,100148
1352,99915
1353,100188
1354,99684
1355,99933
1356,100131
1357,100229
1358,99865
1359,100025
1360,99961
1361,99854
1362,99932
1363,100287
1364,99745
1365,99951
1366,100318
1367,99913
1368,99912
1369,100011
1370,100030
1371,100173
1372,99935
1373,99796
1374,100020
1375,99677
1376,100404
1377,100203
1378,99759
1379,100184
1380,99978
1381,99986
1382,99967
1383,99918
1384,99940
1385,83269
1386,116659
1387,99976
1388,99965
1389,100256
1390,99928
1391,99994
1392,100086
1393,100042
1394,99620
1395,100446
1396,100043
1397,99996
1398,99947
1399,99900
1400,99948
1401,100040
1402,99989
1403,99908
1404,99617
1405,100410
1406,100234
1407,89701
1408,110051
1409,100068
1410,100051
1411,100067
1412,99979
1413,99992
1414,99753
1415,100067
1416,100223
1417,99854
1418,99923
1419,100285
1420,99701
1421,100277
1422,99984
1423,99967
1424,98749
1425,101111
1426,100030
1427,100074
1428,99778
1429,100221
1430,99755
1431,100160
1432,99642
1433,99028
1434,101193
1435,100192
1436,99985
1437,99894
1438,100154
1439,99825
1440,100190
1441,99788
1442,99975
1443,99738
1444,100535
1445,99969
1446,99857
1447,99980
1448,99943
1449,100073
1450,100071
1451,99808
1452,100115
1453,99747
1454,100269
1455,99975
1456,100071
1457,100022
1458,99855
1459,100082
1460,99943
1461,99981
1462,100026
1463,99713
1464,100324
1465,100128
1466,99728
1467,100239
1468,99923
1469,100096
1470,99848
1471,100159
1472,99447
1473,100630
1474,99921
1475,99859
1476,100039
1477,100133
1478,99989
1479,99967
1480,99854
1481,100220
1482,99515
1483,100388
1484,99890
1485,100034
1486,99949
1487,100060
1488,100042
1489,100083
1490,99858
1491,99981
1492,99589
1493,100378
1494,100089
1495,100062
1496,100001
1497,99944
1498,100128
1499,99832
1500,100029
1501,99975
1502,99703
1503,100483
1504,99631
1505,100164
1506,100111
1507,100050
1508,99747
1509,100033
1510,100014
1511,99706
1512,100268
1513,100186
1514,99972
1515,99867
1516,99991
1517,99981
1518,100201
1519,99875
1520,99980
1521,99614
1522,100518
1523,99830
1524,100121
1525,99897
1526,99950
1527,100043
1528,100229
1529,99978
1530,99978
1531,99561
1532,100409
1533,100105
1534,99965
1535,99999
1536,99974
1537,100009
1538,99945
1539,100125
1540,99530
1541,99204
1542,101143
1543,99819
1544,100077
1545,100061
1546,99989
1547,99986
1548,99953
1549,100123
1550,99795
1551,99663
1552,100401
1553,99981
1554,100123
1555,99956
1556,99973
1557,100042
1558,100071
1559,99958
1560,99457
1561,100648
1562,99980
1563,99779
1564,100241
1565,99912
1566,99904
1567,99939
1568,99924
1569,100010
1570,99678
1571,100470
1572,100024
1573,99969
1574,99975
1575,99958
1576,99965
1577,100001
1578,99999
1579,99882
1580,98899
1581,101231
1582,99944
1583,100314
1584,99830
1585,99903
1586,100034
1587,100113
1588,100061
1589,99854
1590,86350
1591,113811
1592,99929
1593,99997
1594,100131
1595,99925
1596,99963
1597,99827
1598,100143
1599,99535
1600,100505
1601,100069
1602,100013
1603,99962
1604,99757
1605,100065
1606,99960
1607,99992
1608,100057
1609,99630
1610,100338
1611,100126
1612,99976
1613,100112
1614,99615
1615,100216
1616,99986
1617,100062
1618,100043
1619,99334
1620,100646
1621,99995
1622,99859
1623,99988
1624,100204
1625,99928
1626,99923
1627,99978
1628,99964
1629,99712
1630,100500
1631,99847
1632,100183
1633,99924
1634,100031
1635,99976
1636,100038
1637,99838
1638,100058
1639,81643
1640,118295
1641,100076
1642,100051
1643,100039
1644,99789
1645,100063
1646,100104
1647,99806
1648,99677
1649,100464
1650,99946
1651,100041
1652,100002
1653,100023
1654,100137
1655,99777
1656,100060
1657,100011
1658,89638
1659,110397
1660,100063
1661,100066
1662,99939
1663,100076
1664,99994
1665,99973
1666,99965
1667,99984
1668,99486
1669,100442
1670,100067
1671,99960
1672,100138
1673,99943
1674,99861
1675,100054
1676,99966
1677,99019
1678,96237
1679,104836
1680,99969
1681,99997
1682,100080
1683,99849
1684,99958
1685,100006
1686,99943
1687,99796
1688,100447
1689,99981
1690,99961
1691,99935
1692,100053
1693,100039
1694,99898
1695,99938
1696,99998
1697,99827
1698,100352
1699,99968
1700,99951
1701,99948
1702,100168
1703,99669
1704,100315
1705,99864
1706,100014
1707,99600
1708,100401
1709,99928
1710,99961
1711,100133
1712,99917
1713,99951
1714,100037
1715,100024
1716,99955
1717,95284
1718,104859
1719,99974
1720,100011
1721,100115
1722,99932
1723,99738
1724,100220
1725,99838
1726,98698
1727,101338
1728,100087
1729,99854
1730,100277
1731,99822
1732,99989
1733,99974
1734,100144
1735,99864
1736,99671
1737,100428
1738,99920
1739,99902
1740,99787
1741,100436
1742,99763
1743,100027
1744,100366
1745,99849
1746,90584
1747,109453
1748,99906
1749,100039
1750,99935
1751,99923
1752,100176
1753,99877
1754,100110
1755,100004
1756,90349
1757,109365
1758,100205
1759,100044
1760,99868
1761,99947
1762,100022
1763,87365
1764,112647
1765,99692
1766,100324
1767,100143
1768,100036
1769,99772
1770,100203
1771,100056
1772,99749
1773,100089
1774,90660
1775,99717
1776,109612
1777,100122
1778,100021
1779,99849
1780,100140
1781,99883
1782,99923
1783,100034
1784,100019
1785,99717
1786,100252
1787,100169
1788,99966
1789,100080
1790,100021
1791,99869
1792,100194
1793,99901
1794,89206
1795,98604
1796,112190
1797,99930
1798,99905
1799,100128
1800,99947
1801,100031
1802,99960
1803,100050
1804,99708
1805,100180
1806,100158
1807,99886
1808,100166
1809,99871
1810,100111
1811,99847
1812,100006
1813,99973
1814,99818
1815,100326
1816,99848
1817,100066
1818,99818
1819,100288
1820,99862
1821,99890
1822,99958
1823,100041
1824,99787
1825,100321
1826,99888
1827,100192
1828,99876
1829,100022
1830,100081
1831,99889
1832,100154
1833,99846
1834,99613
1835,100575
1836,100016
1837,99958
1838,100019
1839,99879
1840,100137
1841,99961
1842,99810
1843,99926
1844,99946
1845,100317
1846,100022
1847,99918
1848,100148
1849,99840
1850,99957
1851,100136
1852,99864
1853,99649
1854,100428
1855,100012
1856,99898
1857,100123
1858,100019
1859,99734
1860,100044
1861,100175
1862,99870
1863,99763
1864,100407
1865,99786
1866,100186
1867,99886
1868,100047
1869,99959
1870,100105
1871,99738
1872,100190
1873,99483
1874,100583
1875,99955
1876,100131
1877,99735
1878,100222
1879,99854
1880,100103
1881,99842
1882,99735
1883,92008
1884,108474
1885,99788
1886,100170
1887,99915
1888,99938
1889,100158
1890,99907
1891,100143
1892,99651
1893,100186
1894,99983
1895,100086
1896,100065
1897,100037
1898,99842
1899,100161
1900,99856
1901,100080
1902,99627
1903,100341
1904,99935
1905,100204
1906,99834
1907,99878
1908,100232
1909,100019
1910,100008
1911,99811
1912,99524
1913,100444
1914,99963
1915,100230
1916,99921
1917,99938
1918,99902
1919,100178
1920,100093
1921,99978
1922,96192
1923,103800
1924,99907
1925,99970
1926,99976
1927,99976
1928,99942
1929,100076
1930,99910
1931,99811
1932,100276
1933,99964
1934,99958
1935,100284
1936,99802
1937,100012
1938,99993
1939,99958
1940,99769
1941,100134
1942,100244
1943,99935
1944,99895
1945,100007
1946,100016
1947,100043
1948,99962
1949,100120
1950,99949
1951,99753
1952,100327
1953,99969
1954,100040
1955,99941
1956,100148
1957,99909
1958,100021
1959,100120
1960,99911
1961,99797
1962,100128
1963,99967
1964,99845
1965,99996
1966,100023
1967,99892
1968,100070
1969,100102
1970,99647
1971,100318
1972,100091
1973,100148
1974,100024
1975,99732
1976,100025
1977,99950
1978,99989
1979,100081
1980,99676
1981,100327
1982,100074
1983,99922
1984,100093
1985,99827
1986,100094
1987,100126
1988,99890
1989,99999
1990,99604
1991,100348
1992,100210
1993,99891
1994,99820
1995,99139
1996,101050
1997,99969
1998,100010
1999,88843
2000,99665
2001,111515
2002,99992
2003,99720
2004,100348
2005,99965
2006,99782
2007,100085
2008,99931
2009,99735
2010,100349
2011,99928
2012,100091
2013,99984
2014,100083
2015,99726
2016,100245
2017,99954
2018,100034
2019,99530
2020,100343
2021,100051
2022,100031
2023,99779
2024,100217
2025,99817
2026,100094
2027,100277
2028,99511
2029,98896
2030,101485
2031,99781
2032,99973
2033,100272
2034,99929
2035,99989
2036,100052
2037,99873
2038,99955
2039,99769
2040,100390
2041,99904
2042,100023
2043,99877
2044,100091
2045,100080
2046,99769
2047,100188
2048,99674
2049,100275
2050,99934
2051,100058
2052,100153
2053,99955
2054,100016
2055,99985
2056,99839
2057,100072
2058,99793
2059,100050
2060,100345
2061,99698
2062,100169
2063,100089
2064,99780
2065,100109
2066,99804
2067,100174
2068,99831
2069,100248
2070,99908
2071,99905
2072,100079
2073,100033
2074,99941
2075,99981
2076,100152
2077,99965
2078,90748
2079,109043
2080,100086
2081,99955
2082,100133
2083,100164
2084,99892
2085,99936
2086,100167
2087,99876
2088,99722
2089,100414
2090,99750
2091,99904
2092,100195
2093,99882
2094,100055
2095,100208
2096,99853
2097,99686
2098,100418
2099,99825
2100,100119
2101,99987
2102,99828
2103,100073
2104,100143
2105,99761
2106,100209
2107,99565
2108,100405
2109,99806
2110,100240
2111,99912
2112,99976
2113,100002
2114,99900
2115,100055
2116,100044
2117,99619
2118,100385
2119,99934
2120,100018
2121,100083
2122,100045
2123,99859
2124,100096
2125,100223
2126,99753
2127,86527
2128,113616
2129,99738
2130,100060
2131,100047
2132,100151
2133,99720
2134,100324
2135,99806
2136,99582
2137,100391
2138,100040
2139,100108
2140,99330
2141,100471
2142,100122
2143,99857
2144,100070
2145,100089
2146,99670
2147,100144
2148,100239
2149,99803
2150,100191
2151,99853
2152,100125
2153,100049
2154,100071
2155,100012
2156,98810
2157,100764
2158,100118
2159,100090
2160,100098
2161,99859
2162,100046
2163,99964
2164,100063
2165,99842
2166,99649
2167,100570
2168,99876
2169,100101
2170,99768
2171,100201
2172,100001
2173,99842
2174,99994
2175,99292
2176,75860
2177,125083
2178,99847
2179,99977
2180,100068
2181,100188
2182,99910
2183,100071
2184,99832
2185,99732
2186,100268
2187,100066
2188,100097
2189,100007
2190,99973
2191,99956
2192,99904
2193,100149
2194,99857
2195,99803
2196,100334
2197,99837
2198,100022
2199,100158
2200,99836
2201,99993
2202,100090
2203,99971
2204,98941
2205,90473
2206,110463
2207,100049
2208,99939
2209,100008
2210,100214
2211,99862
2212,100045
2213,99958
2214,99255
2215,82847
2216,118050
2217,99842
2218,100026
2219,99917
2220,99975
2221,100030
2222,100133
2223,99848
2224,99629
2225,100632
2226,99846
2227,100106
2228,99928
2229,100081
2230,99987
2231,99799
2232,100052
2233,100111
2234,99739
2235,100248
2236,99867
2237,99928
2238,100024
2239,99990
2240,100301
2241,99901
2242,99796
2243,100146
2244,99487
2245,100436
2246,100170
2247,99996
2248,100041
2249,99932
2250,99892
2251,100035
2252,100002
2253,99251
2254,95910
2255,104820
2256,100130
2257,99915
2258,99905
2259,99980
2260,100100
2261,100049
2262,100046
2263,99642
2264,100143
2265,100216
2266,99923
2267,100180
2268,99916
2269,99939
2270,100035
2271,100035
2272,99868
2273,99794
2274,100137
2275,99959
2276,100028
2277,100133
2278,99960
2279,99960
2280,99966
2281,100090
2282,99812
2283,99724
2284,100420
2285,100140
2286,100033
2287,99817
2288,100181
2289,99872
2290,100021
2291,100018
2292,99989
2293,89605
2294,110421
2295,99948
2296,100164
2297,99942
2298,99940
2299,99794
2300,100170
2301,99862
2302,99780
2303,100462
2304,100083
2305,99975
2306,99659
2307,100281
2308,99936
2309,99926
2310,99866
2311,100244
2312,99455
2313,100310
2314,100214
2315,99765
2316,100095
2317,99952
2318,100094
2319,99966
2320,99948
2321,100123
2322,99673
2323,100109
2324,100096
2325,100080
2326,100106
2327,99972
2328,100065
2329,99992
2330,99840
2331,99626
2332,99032
2333,101233
2334,100210
2335,100054
2336,100043
2337,99908
2338,99926
2339,100163
2340,99525
2341,99900
2342,100426
2343,99806
2344,100236
2345,99822
2346,99989
2347,100046
2348,100075
2349,100018
2350,99944
2351,99801
2352,100171
2353,100096
2354,100081
2355,99774
2356,100242
2357,100038
2358,99931
2359,99838
2360,99990
2361,99767
2362,100249
2363,100156
2364,99916
2365,100013
2366,99862
2367,100158
2368,100134
2369,99893
2370,99887
2371,99718
2372,100339
2373,99852
2374,100047
2375,100320
2376,99871
2377,99940
2378,100032
2379,100022
2380,99695
2381,100083
2382,99963
2383,100057
2384,100216
2385,99749
2386,100161
2387,99922
2388,100211
2389,99744
2390,99766
2391,100430
2392,99831
2393,100079
2394,100138
2395,99965
2396,99900
2397,100117
2398,99993
2399,99983
2400,98826
2401,100925
2402,100067
2403,100082
2404,99863
2405,100027
2406,100202
2407,99880
2408,100112
2409,99743
2410,99538
2411,100580
2412,100113
2413,99967
2414,99909
2415,100012
2416,100066
2417,99906
2418,100136
2419,99809
2420,96453
2421,103683
2422,99956
2423,99939
2424,100110
2425,100134
2426,99839
2427,100116
2428,99997
2429,99497
2430,100427
2431,100119
2432,99736
2433,100234
2434,100011
2435,99802
2436,100040
2437,100029
2438,99882
2439,99731
2440,100493
2441,99902
2442,99946
2443,99976
2444,100003
2445,99948
2446,100295
2447,99833
2448,100019
2449,99774
2450,100064
2451,100120
2452,100103
2453,99849
2454,100024
2455,99886
2456,100045
2457,100219
2458,99823
2459,96396
2460,103635
2461,100117
2462,99972
2463,99870
2464,100028
2465,100026
2466,99928
2467,99981
2468,99689
2469,100428
2470,99932
2471,100095
2472,99965
2473,100094
2474,100087
2475,99831
2476,99983
2477,99698
2478,98709
2479,101654
2480,99963
2481,100094
2482,99996
2483,99926
2484,99989
2485,99910
2486,100195
2487,99749
2488,99956
2489,100271
2490,99941
2491,100058
2492,100006
2493,99971
2494,99847
2495,100208
2496,100059
2497,100001
2498,98816
2499,101097
